                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.43311,                0.40217,                0.90994,                0.99347,                      1,                  0.995,                0.97251,                0.27139,                0.19846,                0.80158,             0.00014656,             0.00014656,             0.00014656
                    322,                 0.4214,                0.38686,                0.92072,                0.99347,                      1,                  0.995,                0.97946,                0.26166,                0.19675,                0.79811,             0.00014577,             0.00014577,             0.00014577
                    323,                0.39866,                0.34842,                0.88998,                0.99311,                      1,                  0.995,                0.98585,                0.24361,                0.19117,                0.79463,             0.00014498,             0.00014498,             0.00014498
                    324,                0.42217,                0.37323,                0.91553,                0.99346,                      1,                  0.995,                0.98694,                0.23919,                 0.1866,                0.79366,             0.00014418,             0.00014418,             0.00014418
                    325,                0.42863,                0.41473,                0.96382,                 0.9939,                      1,                  0.995,                0.98453,                0.23452,                0.18553,                0.79075,             0.00014339,             0.00014339,             0.00014339
                    326,                0.42585,                0.39009,                0.90834,                0.99339,                      1,                  0.995,                0.98234,                0.23642,                0.19234,                0.78824,              0.0001426,              0.0001426,              0.0001426
                    327,                0.43137,                0.40892,                0.95301,                0.99215,                      1,                  0.995,                0.98277,                0.24168,                0.19587,                 0.7882,             0.00014181,             0.00014181,             0.00014181
                    328,                0.42954,                0.39576,                0.92928,                0.99291,                      1,                  0.995,                 0.9825,                0.24156,                0.19534,                0.78952,             0.00014102,             0.00014102,             0.00014102
                    329,                 0.3849,                 0.3683,                 0.9195,                 0.9938,                      1,                  0.995,                 0.9811,                0.23347,                0.19499,                0.78952,             0.00014022,             0.00014022,             0.00014022
                    330,                0.37635,                0.36988,                 0.8815,                0.99374,                      1,                  0.995,                0.98573,                0.23157,                0.19282,                 0.7901,             0.00013943,             0.00013943,             0.00013943
                    331,                0.41265,                0.37631,                0.91807,                0.99326,                      1,                  0.995,                0.98413,                0.23263,                0.19401,                0.78925,             0.00013864,             0.00013864,             0.00013864
                    332,                0.41393,                0.37449,                0.91388,                0.99287,                      1,                  0.995,                0.98567,                0.22997,                0.19218,                0.79036,             0.00013785,             0.00013785,             0.00013785
                    333,                0.37627,                0.33775,                0.89414,                0.99339,                      1,                  0.995,                0.98378,                0.24315,                0.19076,                0.79465,             0.00013706,             0.00013706,             0.00013706
                    334,                0.38428,                0.35884,                0.90089,                0.99345,                      1,                  0.995,                0.98608,                  0.241,                0.19121,                0.79321,             0.00013626,             0.00013626,             0.00013626
                    335,                0.40583,                0.41585,                0.93122,                0.99341,                      1,                  0.995,                0.98745,                0.22588,                0.18572,                0.78829,             0.00013547,             0.00013547,             0.00013547
                    336,                0.37444,                0.35056,                0.90017,                0.99398,                      1,                  0.995,                0.98719,                0.22095,                0.18416,                0.78739,             0.00013468,             0.00013468,             0.00013468
                    337,                0.39328,                0.38886,                0.89013,                0.99402,                      1,                  0.995,                0.98622,                0.22578,                0.18934,                0.78884,             0.00013389,             0.00013389,             0.00013389
                    338,                0.42905,                0.37137,                0.93389,                0.99356,                      1,                  0.995,                0.98498,                0.22978,                0.19052,                0.78804,              0.0001331,              0.0001331,              0.0001331
                    339,                0.40609,                0.36697,                 0.9066,                0.99296,                      1,                  0.995,                0.98883,                0.21941,                 0.1897,                 0.7853,              0.0001323,              0.0001323,              0.0001323
                    340,                0.35571,                0.33254,                0.91515,                0.99328,                      1,                  0.995,                0.98843,                0.21523,                 0.1903,                0.78553,             0.00013151,             0.00013151,             0.00013151
                    341,                0.42152,                0.40458,                0.89966,                0.99417,                      1,                  0.995,                0.98156,                0.22763,                0.18758,                0.79035,             0.00013072,             0.00013072,             0.00013072
                    342,                0.39976,                0.35848,                0.89564,                 0.9945,                      1,                  0.995,                0.97816,                0.22634,                0.17956,                0.79193,             0.00012993,             0.00012993,             0.00012993
                    343,                0.42101,                0.35363,                0.92194,                0.99533,                      1,                  0.995,                0.98012,                0.24115,                0.17718,                 0.7974,             0.00012914,             0.00012914,             0.00012914
                    344,                0.39332,                0.35498,                0.90115,                0.99583,                      1,                  0.995,                0.97548,                0.24653,                0.18204,                0.80186,             0.00012834,             0.00012834,             0.00012834
                    345,                0.38303,                0.35042,                0.90898,                0.99586,                      1,                  0.995,                0.97242,                0.25658,                0.18409,                0.80848,             0.00012755,             0.00012755,             0.00012755
                    346,                0.39324,                0.38938,                0.90167,                0.99566,                      1,                  0.995,                0.97519,                0.25052,                0.18177,                0.80637,             0.00012676,             0.00012676,             0.00012676
                    347,                0.38871,                0.36239,                 0.8998,                0.99549,                      1,                  0.995,                0.97592,                0.23307,                0.17813,                 0.7968,             0.00012597,             0.00012597,             0.00012597
                    348,                0.40501,                0.39012,                0.93213,                0.99546,                      1,                  0.995,                0.98314,                0.23084,                0.17726,                0.79044,             0.00012518,             0.00012518,             0.00012518
                    349,                0.36759,                0.34526,                0.91021,                0.99574,                      1,                  0.995,                 0.9839,                0.23187,                0.17438,                0.78685,             0.00012438,             0.00012438,             0.00012438
                    350,                0.38688,                0.34178,                 0.8953,                0.99568,                      1,                  0.995,                0.98373,                 0.2282,                0.17292,                0.78544,             0.00012359,             0.00012359,             0.00012359
                    351,                 0.3942,                0.36188,                0.92359,                0.99541,                      1,                  0.995,                0.98697,                0.22293,                 0.1723,                0.78517,              0.0001228,              0.0001228,              0.0001228
                    352,                 0.3775,                0.35765,                0.89969,                0.99508,                      1,                  0.995,                0.98887,                 0.2206,                0.17075,                0.78655,             0.00012201,             0.00012201,             0.00012201
                    353,                0.37521,                0.34692,                0.89278,                 0.9947,                      1,                  0.995,                0.98462,                0.22286,                0.17478,                0.79006,             0.00012122,             0.00012122,             0.00012122
                    354,                0.31883,                0.34215,                0.88382,                0.99497,                      1,                  0.995,                0.98464,                0.22203,                0.17506,                0.78978,             0.00012042,             0.00012042,             0.00012042
                    355,                0.39772,                0.36584,                 0.9039,                0.99555,                      1,                  0.995,                0.98774,                0.21527,                0.17509,                0.78708,             0.00011963,             0.00011963,             0.00011963
                    356,                0.36084,                0.32424,                0.88606,                0.99595,                      1,                  0.995,                0.98861,                0.21051,                0.17288,                0.78538,             0.00011884,             0.00011884,             0.00011884
                    357,                0.38595,                0.33331,                0.89016,                0.99655,                      1,                  0.995,                 0.9836,                0.22291,                0.17417,                0.78661,             0.00011805,             0.00011805,             0.00011805
                    358,                0.39046,                0.34629,                0.91831,                0.99653,                      1,                  0.995,                 0.9831,                0.22336,                0.17654,                0.78598,             0.00011726,             0.00011726,             0.00011726
                    359,                0.38081,                 0.3552,                0.89668,                 0.9959,                      1,                  0.995,                0.98034,                0.22617,                0.17936,                0.78591,             0.00011646,             0.00011646,             0.00011646
                    360,                0.40188,                0.38481,                0.91024,                0.99519,                      1,                  0.995,                0.98211,                0.22646,                0.17931,                0.78647,             0.00011567,             0.00011567,             0.00011567
                    361,                 0.3929,                0.35443,                0.90046,                0.99442,                      1,                  0.995,                0.98988,                0.21707,                0.17766,                0.78389,             0.00011488,             0.00011488,             0.00011488
                    362,                0.36941,                0.32944,                0.86227,                0.99395,                      1,                  0.995,                0.99117,                0.21595,                0.18104,                0.78393,             0.00011409,             0.00011409,             0.00011409
                    363,                0.34947,                0.33872,                0.89613,                 0.9938,                      1,                  0.995,                0.98726,                0.22845,                0.18098,                0.78905,              0.0001133,              0.0001133,              0.0001133
                    364,                0.36585,                0.34584,                0.89458,                0.99388,                      1,                  0.995,                0.98546,                0.23976,                0.18376,                0.79391,              0.0001125,              0.0001125,              0.0001125
                    365,                0.37774,                0.33768,                0.89591,                0.99448,                      1,                  0.995,                 0.9851,                0.23007,                0.18029,                0.78974,             0.00011171,             0.00011171,             0.00011171
                    366,                0.44066,                 0.3806,                0.92704,                0.99465,                      1,                  0.995,                0.98751,                0.21517,                0.17832,                0.78492,             0.00011092,             0.00011092,             0.00011092
                    367,                0.37763,                0.35948,                0.89931,                0.99518,                      1,                  0.995,                0.98766,                0.21464,                0.17758,                0.78428,             0.00011013,             0.00011013,             0.00011013
                    368,                0.36375,                0.32966,                 0.9072,                 0.9951,                      1,                  0.995,                0.98482,                0.21059,                0.17295,                0.78326,             0.00010934,             0.00010934,             0.00010934
                    369,                0.36831,                0.36159,                0.89535,                0.99477,                      1,                  0.995,                0.98929,                0.20483,                0.16918,                0.78072,             0.00010854,             0.00010854,             0.00010854
                    370,                 0.3387,                0.35297,                0.89327,                0.99466,                      1,                  0.995,                0.98762,                0.19893,                 0.1674,                 0.7791,             0.00010775,             0.00010775,             0.00010775
                    371,                0.34027,                0.32713,                0.88078,                0.99483,                      1,                  0.995,                0.98876,                0.19188,                0.16831,                0.77671,             0.00010696,             0.00010696,             0.00010696
                    372,                0.37203,                0.33073,                0.90057,                0.99522,                      1,                  0.995,                0.99098,                0.19457,                0.16884,                0.77703,             0.00010617,             0.00010617,             0.00010617
                    373,                0.36645,                0.35116,                0.89633,                0.99585,                      1,                  0.995,                0.98957,                0.20486,                0.17268,                0.77937,             0.00010538,             0.00010538,             0.00010538
                    374,                0.38564,                0.33462,                0.90633,                0.99659,                      1,                  0.995,                0.98798,                0.20418,                0.17208,                0.77999,             0.00010458,             0.00010458,             0.00010458
                    375,                0.37777,                 0.3594,                0.91014,                0.99686,                      1,                  0.995,                0.98609,                0.20585,                0.16984,                0.77928,             0.00010379,             0.00010379,             0.00010379
                    376,                0.39636,                0.37838,                0.91496,                0.99693,                      1,                  0.995,                0.98414,                0.20792,                0.17292,                0.78057,               0.000103,               0.000103,               0.000103
                    377,                0.34151,                0.33708,                0.89118,                0.99701,                      1,                  0.995,                0.97974,                0.21249,                0.16368,                0.78263,             0.00010221,             0.00010221,             0.00010221
                    378,                0.35575,                0.33419,                0.89883,                0.99689,                      1,                  0.995,                0.98413,                0.21317,                0.16191,                 0.7824,             0.00010142,             0.00010142,             0.00010142
                    379,                0.32797,                0.32083,                0.88063,                0.99637,                      1,                  0.995,                  0.986,                0.20822,                0.16306,                0.78014,             0.00010062,             0.00010062,             0.00010062
                    380,                0.37819,                0.36344,                 0.8832,                0.99626,                      1,                  0.995,                0.98923,                0.20479,                 0.1661,                0.77883,             9.9832e-05,             9.9832e-05,             9.9832e-05
                    381,                0.33992,                0.32248,                0.89319,                0.99643,                      1,                  0.995,                0.98974,                0.20547,                0.16771,                0.77842,              9.904e-05,              9.904e-05,              9.904e-05
                    382,                0.39308,                0.33368,                0.90566,                0.99636,                      1,                  0.995,                0.98774,                0.20184,                0.16278,                0.77744,             9.8248e-05,             9.8248e-05,             9.8248e-05
                    383,                 0.3755,                0.34812,                0.90025,                0.99606,                      1,                  0.995,                0.98511,                0.21106,                0.16706,                0.78146,             9.7456e-05,             9.7456e-05,             9.7456e-05
                    384,                0.42717,                0.39133,                0.91951,                0.99597,                      1,                  0.995,                0.98876,                0.20884,                0.16384,                0.78208,             9.6664e-05,             9.6664e-05,             9.6664e-05
                    385,                0.34544,                0.35351,                0.89352,                0.99586,                      1,                  0.995,                0.98832,                0.20378,                0.16206,                 0.7821,             9.5872e-05,             9.5872e-05,             9.5872e-05
                    386,                0.37775,                 0.3511,                0.90674,                0.99553,                      1,                  0.995,                0.98969,                0.19798,                0.16473,                0.78114,              9.508e-05,              9.508e-05,              9.508e-05
                    387,                0.37237,                 0.3608,                0.92627,                0.99509,                      1,                  0.995,                0.99075,                0.19057,                0.16233,                0.77931,             9.4288e-05,             9.4288e-05,             9.4288e-05
                    388,                0.39906,                0.32189,                0.90918,                0.99495,                      1,                  0.995,                0.99121,                0.18205,                0.16184,                0.77747,             9.3496e-05,             9.3496e-05,             9.3496e-05
                    389,                 0.3464,                0.34336,                0.88783,                0.99472,                      1,                  0.995,                 0.9923,                0.18565,                0.16405,                 0.7768,             9.2704e-05,             9.2704e-05,             9.2704e-05
                    390,                0.35766,                0.32817,                 0.8933,                0.99469,                      1,                  0.995,                0.99055,                0.19613,                0.16603,                0.77807,             9.1912e-05,             9.1912e-05,             9.1912e-05
                    391,                0.32018,                0.31199,                0.86021,                0.99466,                      1,                  0.995,                0.99333,                0.20535,                0.16527,                0.77888,              9.112e-05,              9.112e-05,              9.112e-05
                    392,                0.36502,                0.34395,                0.90597,                0.99478,                      1,                  0.995,                0.99109,                0.20851,                0.16316,                0.77916,             9.0328e-05,             9.0328e-05,             9.0328e-05
                    393,                0.35793,                0.35137,                0.91053,                0.99573,                      1,                  0.995,                0.98882,                0.21411,                0.16434,                0.77986,             8.9536e-05,             8.9536e-05,             8.9536e-05
                    394,                0.34481,                0.31526,                0.87297,                0.99625,                      1,                  0.995,                0.98848,                0.21321,                0.16232,                0.78067,             8.8744e-05,             8.8744e-05,             8.8744e-05
                    395,                0.38154,                0.32764,                0.89229,                0.99639,                      1,                  0.995,                0.98469,                0.21392,                 0.1673,                0.78276,             8.7952e-05,             8.7952e-05,             8.7952e-05
                    396,                0.30943,                0.31442,                0.85859,                0.99629,                      1,                  0.995,                0.98638,                0.20726,                0.16037,                0.77914,              8.716e-05,              8.716e-05,              8.716e-05
                    397,                0.33933,                0.34624,                0.87098,                0.99582,                      1,                  0.995,                0.99171,                0.19571,                0.15898,                0.77454,             8.6368e-05,             8.6368e-05,             8.6368e-05
                    398,                0.34932,                0.32289,                0.87176,                0.99558,                      1,                  0.995,                0.98966,                0.19235,                0.15758,                0.77343,             8.5576e-05,             8.5576e-05,             8.5576e-05
                    399,                0.34656,                0.32039,                0.88108,                0.99546,                      1,                  0.995,                0.98973,                0.18825,                0.15641,                0.77298,             8.4784e-05,             8.4784e-05,             8.4784e-05
                    400,                0.32403,                 0.3036,                0.86963,                0.99549,                      1,                  0.995,                0.99128,                0.18796,                0.15107,                0.77296,             8.3992e-05,             8.3992e-05,             8.3992e-05
                    401,                0.38063,                 0.3293,                0.91507,                0.99579,                      1,                  0.995,                0.99086,                0.18834,                0.15749,                 0.7738,               8.32e-05,               8.32e-05,               8.32e-05
                    402,                0.31288,                0.31086,                0.87389,                0.99612,                      1,                  0.995,                0.99067,                 0.1874,                0.15832,                0.77401,             8.2408e-05,             8.2408e-05,             8.2408e-05
                    403,                0.29685,                0.30301,                0.86293,                0.99654,                      1,                  0.995,                0.98986,                0.18185,                0.15368,                  0.773,             8.1616e-05,             8.1616e-05,             8.1616e-05
                    404,                0.33973,                0.28796,                0.86744,                0.99657,                      1,                  0.995,                0.99264,                0.17759,                0.15391,                0.77313,             8.0824e-05,             8.0824e-05,             8.0824e-05
                    405,                0.36294,                 0.3611,                0.92611,                0.99625,                      1,                  0.995,                 0.9899,                0.17459,                0.14738,                0.77275,             8.0032e-05,             8.0032e-05,             8.0032e-05
                    406,                0.37962,                0.33626,                0.90465,                0.99604,                      1,                  0.995,                0.99122,                 0.1752,                0.14691,                0.77228,              7.924e-05,              7.924e-05,              7.924e-05
                    407,                0.40205,                0.36176,                0.90753,                0.99597,                      1,                  0.995,                0.98714,                0.18414,                0.15652,                0.77366,             7.8448e-05,             7.8448e-05,             7.8448e-05
                    408,                0.37727,                0.35967,                0.90084,                0.99586,                      1,                  0.995,                0.98731,                0.18374,                0.16423,                 0.7737,             7.7656e-05,             7.7656e-05,             7.7656e-05
                    409,                0.34457,                0.33286,                0.89125,                0.99588,                      1,                  0.995,                0.98876,                  0.186,                0.16163,                0.77218,             7.6864e-05,             7.6864e-05,             7.6864e-05
                    410,                 0.3437,                0.36519,                0.88139,                0.99569,                      1,                  0.995,                0.98949,                0.19259,                0.15843,                0.77287,             7.6072e-05,             7.6072e-05,             7.6072e-05
                    411,                 0.3349,                0.31748,                0.90752,                0.99547,                      1,                  0.995,                0.98951,                0.18939,                0.15625,                0.77365,              7.528e-05,              7.528e-05,              7.528e-05
                    412,                0.31904,                0.29992,                0.89076,                0.99555,                      1,                  0.995,                0.98746,                0.18284,                0.14937,                0.77383,             7.4488e-05,             7.4488e-05,             7.4488e-05
                    413,                0.34199,                0.35283,                0.90183,                0.99569,                      1,                  0.995,                0.98859,                0.18247,                0.15017,                0.77552,             7.3696e-05,             7.3696e-05,             7.3696e-05
                    414,                0.37827,                0.34609,                0.90146,                0.99588,                      1,                  0.995,                0.98881,                0.18377,                0.15032,                0.77496,             7.2904e-05,             7.2904e-05,             7.2904e-05
                    415,                0.35467,                0.34021,                0.91764,                0.99608,                      1,                  0.995,                0.98933,                0.19095,                0.15544,                0.77542,             7.2112e-05,             7.2112e-05,             7.2112e-05
                    416,                0.34387,                0.31684,                0.90244,                0.99617,                      1,                  0.995,                0.99044,                0.19146,                0.15742,                0.77501,              7.132e-05,              7.132e-05,              7.132e-05
                    417,                0.36645,                 0.3237,                0.88553,                0.99599,                      1,                  0.995,                0.99335,                0.18544,                0.15479,                0.77354,             7.0528e-05,             7.0528e-05,             7.0528e-05
                    418,                0.39252,                0.36437,                0.91181,                0.99602,                      1,                  0.995,                0.99255,                0.18454,                0.15441,                 0.7726,             6.9736e-05,             6.9736e-05,             6.9736e-05
                    419,                0.34135,                0.31752,                0.86948,                0.99647,                      1,                  0.995,                0.99258,                0.18323,                0.15449,                0.77191,             6.8944e-05,             6.8944e-05,             6.8944e-05
                    420,                 0.3214,                0.28685,                0.86089,                0.99651,                      1,                  0.995,                0.99349,                0.17846,                0.14694,                0.77062,             6.8152e-05,             6.8152e-05,             6.8152e-05
                    421,                0.33037,                0.31057,                 0.9006,                0.99666,                      1,                  0.995,                0.99348,                0.17361,                0.14565,                 0.7692,              6.736e-05,              6.736e-05,              6.736e-05
                    422,                0.34801,                0.35699,                0.89013,                 0.9964,                      1,                  0.995,                0.99253,                0.17392,                0.14614,                0.76893,             6.6568e-05,             6.6568e-05,             6.6568e-05
                    423,                0.31218,                0.28509,                0.86844,                0.99644,                      1,                  0.995,                0.99331,                0.17296,                 0.1438,                0.76857,             6.5776e-05,             6.5776e-05,             6.5776e-05
                    424,                0.34728,                0.30894,                0.86422,                0.99639,                      1,                  0.995,                0.99331,                0.17395,                0.14301,                0.76868,             6.4984e-05,             6.4984e-05,             6.4984e-05
                    425,                0.28684,                0.27122,                0.88757,                0.99702,                      1,                  0.995,                0.99427,                 0.1769,                0.14738,                0.76902,             6.4192e-05,             6.4192e-05,             6.4192e-05
                    426,                0.28367,                0.30849,                0.85336,                 0.9972,                      1,                  0.995,                 0.9927,                0.17729,                0.14718,                0.76937,               6.34e-05,               6.34e-05,               6.34e-05
                    427,                0.36048,                0.31279,                0.89144,                0.99771,                      1,                  0.995,                0.99424,                0.17232,                0.14252,                0.76935,             6.2608e-05,             6.2608e-05,             6.2608e-05
                    428,                0.37261,                0.34437,                0.89934,                0.99784,                      1,                  0.995,                0.99424,                0.16635,                 0.1396,                0.76871,             6.1816e-05,             6.1816e-05,             6.1816e-05
                    429,                 0.3166,                0.31861,                0.89464,                0.99791,                      1,                  0.995,                0.99418,                0.16604,                0.13787,                0.76888,             6.1024e-05,             6.1024e-05,             6.1024e-05
                    430,                0.33276,                0.32594,                0.88685,                0.99794,                      1,                  0.995,                0.99413,                 0.1671,                0.13963,                0.76926,             6.0232e-05,             6.0232e-05,             6.0232e-05
                    431,                0.32987,                0.32218,                0.87811,                0.99795,                      1,                  0.995,                0.99413,                0.16942,                0.13987,                0.77032,              5.944e-05,              5.944e-05,              5.944e-05
                    432,                0.33432,                0.31846,                0.90679,                0.99774,                      1,                  0.995,                0.99407,                0.17325,                0.14313,                0.77134,             5.8648e-05,             5.8648e-05,             5.8648e-05
                    433,                0.36519,                0.31128,                0.92745,                0.99743,                      1,                  0.995,                0.99404,                0.17224,                0.14757,                 0.7713,             5.7856e-05,             5.7856e-05,             5.7856e-05
                    434,                0.31102,                0.29585,                0.89673,                0.99723,                      1,                  0.995,                0.99408,                0.16891,                0.14844,                0.77013,             5.7064e-05,             5.7064e-05,             5.7064e-05
                    435,                0.32709,                 0.2983,                0.85945,                0.99697,                      1,                  0.995,                0.99408,                0.16125,                0.14657,                0.76884,             5.6272e-05,             5.6272e-05,             5.6272e-05
                    436,                0.32271,                 0.3221,                0.87522,                0.99671,                      1,                  0.995,                0.99411,                 0.1603,                0.14562,                0.76904,              5.548e-05,              5.548e-05,              5.548e-05
                    437,                0.31894,                0.29129,                0.87442,                 0.9965,                      1,                  0.995,                 0.9906,                0.16228,                 0.1471,                0.77009,             5.4688e-05,             5.4688e-05,             5.4688e-05
                    438,                0.29921,                0.30953,                0.87922,                0.99659,                      1,                  0.995,                0.99079,                0.16148,                0.14656,                0.76971,             5.3896e-05,             5.3896e-05,             5.3896e-05
                    439,                0.31368,                0.29996,                0.86837,                 0.9968,                      1,                  0.995,                0.99284,                0.16632,                0.14455,                0.76948,             5.3104e-05,             5.3104e-05,             5.3104e-05
                    440,                0.33194,                0.32262,                0.88635,                0.99619,                      1,                  0.995,                0.99284,                0.17389,                0.14732,                0.77098,             5.2312e-05,             5.2312e-05,             5.2312e-05
                    441,                0.32187,                0.31836,                0.91226,                0.99637,                      1,                  0.995,                 0.9942,                0.17582,                0.14693,                0.77144,              5.152e-05,              5.152e-05,              5.152e-05
                    442,                0.31705,                0.29252,                0.88285,                0.99631,                      1,                  0.995,                0.99426,                0.16982,                0.14345,                0.77036,             5.0728e-05,             5.0728e-05,             5.0728e-05
                    443,                0.34854,                0.31661,                0.90552,                0.99619,                      1,                  0.995,                0.99111,                0.16799,                0.14141,                0.76989,             4.9936e-05,             4.9936e-05,             4.9936e-05
                    444,                0.35791,                 0.3052,                0.90575,                0.99619,                      1,                  0.995,                0.99111,                0.16947,                0.14148,                0.76985,             4.9144e-05,             4.9144e-05,             4.9144e-05
                    445,                0.32811,                0.33381,                0.89618,                0.99624,                      1,                  0.995,                0.99331,                0.16949,                  0.141,                0.76879,             4.8352e-05,             4.8352e-05,             4.8352e-05
                    446,                0.32116,                0.31475,                0.91684,                0.99633,                      1,                  0.995,                0.99332,                0.17285,                0.14273,                0.76894,              4.756e-05,              4.756e-05,              4.756e-05
                    447,                0.33129,                0.28888,                0.88913,                0.99647,                      1,                  0.995,                 0.9933,                0.17489,                0.14467,                0.76906,             4.6768e-05,             4.6768e-05,             4.6768e-05
                    448,                0.36516,                 0.3183,                0.91198,                 0.9965,                      1,                  0.995,                0.99328,                0.17175,                0.14424,                0.76877,             4.5976e-05,             4.5976e-05,             4.5976e-05
                    449,                0.29717,                0.28548,                0.87083,                0.99679,                      1,                  0.995,                0.99328,                0.16295,                0.14259,                0.76753,             4.5184e-05,             4.5184e-05,             4.5184e-05
                    450,                0.29573,                0.27077,                0.82933,                0.99701,                      1,                  0.995,                0.99327,                0.15874,                0.14126,                0.76646,             4.4392e-05,             4.4392e-05,             4.4392e-05
                    451,                0.35227,                0.31678,                0.89214,                0.99712,                      1,                  0.995,                0.99332,                0.15642,                0.13861,                0.76577,               4.36e-05,               4.36e-05,               4.36e-05
                    452,                0.29602,                0.27606,                0.88946,                0.99716,                      1,                  0.995,                0.99331,                0.15664,                0.13829,                0.76561,             4.2808e-05,             4.2808e-05,             4.2808e-05
                    453,                0.31156,                0.29408,                0.86887,                0.99706,                      1,                  0.995,                0.99425,                0.15663,                 0.1371,                0.76539,             4.2016e-05,             4.2016e-05,             4.2016e-05
                    454,                 0.3526,                0.42188,                0.87573,                0.99694,                      1,                  0.995,                0.99426,                0.15473,                0.13617,                0.76534,             4.1224e-05,             4.1224e-05,             4.1224e-05
                    455,                  0.361,                0.34398,                0.88167,                0.99684,                      1,                  0.995,                 0.9943,                0.15477,                0.13805,                0.76552,             4.0432e-05,             4.0432e-05,             4.0432e-05
                    456,                0.31365,                0.30064,                0.86796,                0.99676,                      1,                  0.995,                0.99431,                0.15761,                0.14019,                0.76605,              3.964e-05,              3.964e-05,              3.964e-05
                    457,                0.33206,                0.32155,                0.89542,                0.99659,                      1,                  0.995,                0.99424,                0.15982,                 0.1409,                0.76692,             3.8848e-05,             3.8848e-05,             3.8848e-05
                    458,                0.32325,                0.29212,                0.84546,                0.99661,                      1,                  0.995,                0.99424,                0.15961,                 0.1392,                0.76695,             3.8056e-05,             3.8056e-05,             3.8056e-05
                    459,                0.33272,                0.29342,                0.87143,                 0.9966,                      1,                  0.995,                 0.9941,                0.15858,                0.13997,                0.76716,             3.7264e-05,             3.7264e-05,             3.7264e-05
                    460,                0.31046,                0.27434,                0.86723,                 0.9966,                      1,                  0.995,                0.99413,                0.15603,                0.13858,                0.76714,             3.6472e-05,             3.6472e-05,             3.6472e-05
                    461,                 0.3363,                0.32691,                0.89389,                0.99661,                      1,                  0.995,                0.99331,                0.15412,                0.13839,                0.76675,              3.568e-05,              3.568e-05,              3.568e-05
                    462,                0.32413,                0.31047,                0.87388,                0.99746,                      1,                  0.995,                0.99159,                0.15285,                 0.1366,                0.76653,             3.4888e-05,             3.4888e-05,             3.4888e-05
                    463,                0.28776,                0.27081,                 0.8855,                0.99746,                      1,                  0.995,                0.99151,                0.15345,                0.13665,                0.76637,             3.4096e-05,             3.4096e-05,             3.4096e-05
                    464,                 0.3994,                  0.346,                0.93624,                0.99748,                      1,                  0.995,                0.99161,                0.15405,                0.13698,                0.76635,             3.3304e-05,             3.3304e-05,             3.3304e-05
                    465,                0.32247,                0.28609,                0.88025,                0.99746,                      1,                  0.995,                0.99148,                0.15366,                0.13621,                0.76615,             3.2512e-05,             3.2512e-05,             3.2512e-05
                    466,                0.29767,                0.28894,                 0.8819,                0.99669,                      1,                  0.995,                0.99317,                0.15394,                0.13376,                0.76623,              3.172e-05,              3.172e-05,              3.172e-05
                    467,                0.28104,                0.28934,                0.87592,                0.99652,                      1,                  0.995,                0.99404,                0.15326,                0.13392,                0.76597,             3.0928e-05,             3.0928e-05,             3.0928e-05
                    468,                0.29028,                0.28236,                 0.8705,                0.99728,                      1,                  0.995,                0.99404,                 0.1523,                0.13378,                0.76573,             3.0136e-05,             3.0136e-05,             3.0136e-05
                    469,                 0.3149,                0.29382,                0.86188,                0.99724,                      1,                  0.995,                0.99408,                0.14981,                0.13473,                0.76527,             2.9344e-05,             2.9344e-05,             2.9344e-05
                    470,                0.28171,                0.28407,                0.87716,                0.99727,                      1,                  0.995,                0.99427,                0.14912,                0.13504,                0.76495,             2.8552e-05,             2.8552e-05,             2.8552e-05
                    471,                 0.3119,                0.30271,                0.89126,                0.99736,                      1,                  0.995,                0.99426,                0.14732,                0.13514,                0.76444,              2.776e-05,              2.776e-05,              2.776e-05
                    472,                0.38879,                0.33997,                0.91397,                0.99744,                      1,                  0.995,                0.99425,                0.14712,                 0.1356,                0.76453,             2.6968e-05,             2.6968e-05,             2.6968e-05
                    473,                0.33723,                0.30091,                0.90546,                0.99682,                      1,                  0.995,                0.99423,                0.14897,                0.13598,                 0.7647,             2.6176e-05,             2.6176e-05,             2.6176e-05
                    474,                 0.3074,                0.30451,                0.87132,                0.99687,                      1,                  0.995,                0.99236,                 0.1483,                0.13597,                0.76474,             2.5384e-05,             2.5384e-05,             2.5384e-05
                    475,                0.31157,                0.28934,                 0.8596,                0.99672,                      1,                  0.995,                0.99234,                0.14598,                0.13452,                0.76444,             2.4592e-05,             2.4592e-05,             2.4592e-05
                    476,                0.29599,                0.29509,                0.87954,                 0.9966,                      1,                  0.995,                0.99237,                 0.1443,                0.13438,                0.76419,               2.38e-05,               2.38e-05,               2.38e-05
                    477,                0.28461,                0.27462,                0.86406,                0.99649,                      1,                  0.995,                0.99237,                0.14463,                0.13419,                0.76458,             2.3008e-05,             2.3008e-05,             2.3008e-05
                    478,                0.31549,                0.29728,                0.88114,                0.99641,                      1,                  0.995,                0.99227,                 0.1452,                0.13588,                0.76458,             2.2216e-05,             2.2216e-05,             2.2216e-05
                    479,                0.33341,                0.32549,                0.88684,                 0.9964,                      1,                  0.995,                0.99411,                0.14769,                0.13627,                 0.7647,             2.1424e-05,             2.1424e-05,             2.1424e-05
